Date,Date,Open,High,Low,Close,Adj Close,Volume
21-07-2014,41841,1234,1234.930054,1221.530029,1231.880005,1061.919922,981072
22-07-2014,41842,1232.5,1270,1230.949951,1266.199951,1091.504761,2399016
23-07-2014,41843,1270,1298.150024,1266.150024,1293.069946,1114.667603,2065858
24-07-2014,41844,1297.449951,1301,1283.5,1297.599976,1118.572388,1481418
25-07-2014,41845,1297,1307.180054,1283.5,1302.880005,1123.123901,1806914
28-07-2014,41848,1288.569946,1299.819946,1277.5,1294.650024,1120.328857,1314922
30-07-2014,41850,1292.400024,1305,1286.300049,1297.530029,1122.821289,1899252
31-07-2014,41851,1287.550049,1299,1284.619995,1290.030029,1116.330933,2407210
01-08-2014,41852,1287.5,1293.969971,1255,1258.199951,1088.786743,2381882
04-08-2014,41855,1266,1270.949951,1244,1263.030029,1092.966187,1828636
05-08-2014,41856,1272.449951,1272.5,1245.050049,1261.849976,1091.945313,1404656
06-08-2014,41857,1258.069946,1267.430054,1245.119995,1253.319946,1084.564087,1837562
07-08-2014,41858,1245,1247.5,1229.530029,1234.900024,1068.624146,1672656
08-08-2014,41859,1232.5,1253.849976,1232.5,1239.349976,1072.474731,1464790
11-08-2014,41862,1245.449951,1247.780029,1227.5,1234.199951,1068.018555,1290896
12-08-2014,41863,1244.949951,1244.949951,1220.099976,1235.880005,1069.472046,984552
13-08-2014,41864,1235,1265,1235,1250.030029,1081.716919,2768378
14-08-2014,41865,1257,1266,1245.030029,1249.880005,1081.586914,1578056
18-08-2014,41869,1245.530029,1252.5,1235,1243.800049,1076.325684,1373260
19-08-2014,41870,1250,1252.449951,1217.5,1219.25,1055.081177,3234156
20-08-2014,41871,1222.25,1227.530029,1215.030029,1218.099976,1054.08606,2056758
21-08-2014,41872,1223.5,1230,1215,1216.219971,1052.459473,2265450
22-08-2014,41873,1222,1234.099976,1217.900024,1232.099976,1066.20105,3096238
25-08-2014,41876,1235,1264.25,1233.449951,1261.030029,1091.235474,3143512
26-08-2014,41877,1264.5,1275,1250,1266.900024,1096.315552,1815490
27-08-2014,41878,1267,1283.699951,1257.030029,1274.969971,1103.298584,1435460
28-08-2014,41879,1273.5,1274.650024,1256.5,1261.180054,1091.365601,1766288
01-09-2014,41883,1262.699951,1280,1261.530029,1268.569946,1097.760376,810148
02-09-2014,41884,1272.900024,1277.400024,1257.050049,1268.949951,1098.089111,1407940
03-09-2014,41885,1269.5,1308,1269.5,1303.199951,1127.727539,3061690
04-09-2014,41886,1311,1313.719971,1288.719971,1292.380005,1118.364624,1701598
05-09-2014,41887,1299.949951,1310.900024,1291.530029,1299.300049,1124.352783,1467060
08-09-2014,41890,1306,1325,1299.530029,1321.349976,1143.43396,1697342
09-09-2014,41891,1326,1333.5,1312.550049,1315.619995,1138.475586,1418098
10-09-2014,41892,1319,1321.380005,1295.599976,1300.069946,1125.019043,1258768
11-09-2014,41893,1305,1312.199951,1295.75,1299.180054,1124.249023,1075622
12-09-2014,41894,1305,1312.180054,1296.599976,1303.800049,1128.247192,1196210
15-09-2014,41897,1307,1309.300049,1277,1279.150024,1106.915894,1151544
16-09-2014,41898,1283,1287.5,1272,1275.430054,1103.696777,1535608
17-09-2014,41899,1280.5,1302.380005,1280.5,1295.599976,1121.151123,1657700
18-09-2014,41900,1295.849976,1325.900024,1290.5,1321.150024,1143.26062,1483078
19-09-2014,41901,1321.5,1370,1321,1357.099976,1174.370117,3587864
22-09-2014,41904,1357,1367,1338.119995,1360.900024,1177.658569,999584
23-09-2014,41905,1362,1391.219971,1341.650024,1344.099976,1163.120361,2055990
24-09-2014,41906,1346.5,1353.469971,1316.380005,1321.5,1143.563843,2442132
25-09-2014,41907,1330.469971,1362.5,1330,1354.300049,1171.947144,2473158
26-09-2014,41908,1355,1362.449951,1335.050049,1342,1161.303345,1612712
29-09-2014,41911,1347.699951,1387.719971,1337.650024,1383.969971,1197.622192,2089534
30-09-2014,41912,1386.469971,1388.319946,1354.069946,1368.300049,1184.062256,2788954
01-10-2014,41913,1376,1401,1368.5,1387.800049,1200.936523,2142022
07-10-2014,41919,1369.800049,1419.849976,1362.800049,1365.680054,1181.795044,3457674
08-10-2014,41920,1369,1369.969971,1324.619995,1341.599976,1160.957031,1962442
09-10-2014,41921,1354,1361.650024,1343.25,1353.030029,1170.848389,1685176
10-10-2014,41922,1353,1363.719971,1334.25,1339.25,1158.923706,2344362
13-10-2014,41925,1340,1362.400024,1335,1358.280029,1175.391235,2209532
14-10-2014,41926,1365,1367.849976,1339.400024,1349.599976,1167.880249,2369406
15-10-2014,41927,1349.599976,1349.599976,1349.599976,1349.599976,1167.880249,0
16-10-2014,41928,1365,1379.300049,1332.119995,1339.050049,1158.750244,3848014
17-10-2014,41929,1237.5,1255.680054,1215,1220.569946,1056.223511,9892812
20-10-2014,41932,1245,1246.800049,1208.969971,1211.650024,1048.504761,3399242
21-10-2014,41933,1212.930054,1221.880005,1207.5,1216.699951,1052.874756,1950732
22-10-2014,41934,1242.5,1244.5,1222.550049,1225.930054,1060.861816,2067664
27-10-2014,41939,1259.5,1259.849976,1222.469971,1228.569946,1063.146606,2797208
28-10-2014,41940,1242.449951,1242.449951,1226.719971,1239.300049,1072.431641,2289958
29-10-2014,41941,1237.5,1257,1236.5,1253.030029,1088.705566,2425016
30-10-2014,41942,1260.900024,1287.449951,1254.5,1279.099976,1111.356323,4111292
31-10-2014,41943,1280.5,1310,1280.5,1303.930054,1132.930176,3170070
03-11-2014,41946,1324.5,1324.5,1290.25,1295.180054,1125.327881,2541632
05-11-2014,41948,1319,1319,1295,1299.75,1129.29834,2310642
07-11-2014,41950,1302.400024,1307.849976,1278.5,1286.430054,1117.725342,2126740
10-11-2014,41953,1287.550049,1291,1275.5,1284.819946,1116.326172,1541964
11-11-2014,41954,1289,1297,1277.699951,1290.349976,1121.131348,1249940
12-11-2014,41955,1290,1305.5,1287.5,1295.880005,1125.935669,1320582
13-11-2014,41956,1297.5,1302.449951,1282.569946,1294.219971,1124.49353,1645540
14-11-2014,41957,1292.599976,1305.569946,1287.5,1303.219971,1132.313354,1457174
17-11-2014,41960,1297.550049,1312.5,1296.119995,1309.150024,1137.465576,1570552
18-11-2014,41961,1310,1313.319946,1289.880005,1292.930054,1123.372681,1467026
19-11-2014,41962,1299,1299,1278.719971,1286.880005,1118.116089,1865746
20-11-2014,41963,1294,1305.119995,1280.280029,1302.719971,1131.87915,1795386
21-11-2014,41964,1304,1320,1293.319946,1311.069946,1139.133789,2001594
24-11-2014,41967,1311,1332.5,1311,1328.849976,1154.58252,1942766
25-11-2014,41968,1330,1339.699951,1308,1318,1145.155273,2371684
26-11-2014,41969,1315.030029,1328.180054,1307.5,1313.650024,1141.375366,1584800
27-11-2014,41970,1313.650024,1334,1312.650024,1326.650024,1152.670654,1732418
28-11-2014,41971,1329.180054,1345.949951,1317.680054,1321.5,1148.196411,1989768
01-12-2014,41974,1325.25,1350,1322.619995,1346.469971,1169.891235,1896354
02-12-2014,41975,1346.5,1355.469971,1324.680054,1328.650024,1154.408325,1436572
03-12-2014,41976,1335.949951,1336.699951,1309.25,1317.680054,1144.877197,3094670
04-12-2014,41977,1332,1333.5,1314.949951,1318.969971,1145.997437,1285308
05-12-2014,41978,1320.449951,1324.900024,1286.069946,1289.469971,1120.366577,2359676
08-12-2014,41981,1297.5,1297.5,1250.819946,1256.400024,1091.633423,3232574
09-12-2014,41982,1258,1279.5,1254.550049,1257.430054,1092.528442,2487940
10-12-2014,41983,1257.5,1265.949951,1248.099976,1253.949951,1089.504761,2087970
11-12-2014,41984,1250.300049,1261.449951,1243.5,1246.069946,1082.658081,1938822
12-12-2014,41985,1250,1260,1211.319946,1225.349976,1064.655273,2380786
15-12-2014,41988,1192.449951,1192.5,1176.119995,1179.319946,1024.661743,3487788
16-12-2014,41989,1175,1229.619995,1172.5,1221.530029,1061.336548,3339140
17-12-2014,41990,1226.699951,1235,1202.619995,1222.050049,1061.788086,2287076
18-12-2014,41991,1227.550049,1234.25,1217.400024,1230.349976,1068.999512,1481444
19-12-2014,41992,1235.650024,1261.880005,1234,1255.280029,1090.6604,1903130
22-12-2014,41995,1263,1264.5,1237.199951,1256.699951,1091.893921,1643954
23-12-2014,41996,1250,1268.319946,1247.300049,1258.349976,1093.327515,1266476
24-12-2014,41997,1257.5,1260.430054,1232.819946,1239.949951,1077.340332,3288972
26-12-2014,41999,1243,1255,1232.5,1252.5,1088.244873,626206
29-12-2014,42002,1254,1268.469971,1253.5,1261.449951,1096.021118,778920
30-12-2014,42003,1262.5,1271.219971,1258,1265.030029,1099.131714,701342
31-12-2014,42004,1266.349976,1283.199951,1262.5,1279.119995,1111.373657,1573792
01-01-2015,42005,1283.5,1283.5,1270.5,1272.780029,1105.865356,366830
02-01-2015,42006,1275.5,1295.469971,1275.300049,1289.719971,1120.583984,925740
05-01-2015,42009,1290.5,1299.949951,1262.319946,1270.119995,1103.554321,1754242
06-01-2015,42010,1264.550049,1264.550049,1220,1223.300049,1062.874268,2423784
07-01-2015,42011,1235,1239.569946,1203.719971,1208.849976,1050.319214,2636332
08-01-2015,42012,1221.199951,1224.5,1210.280029,1221.900024,1061.657715,1565408
09-01-2015,42013,1227.5,1259.949951,1225,1256.150024,1091.41626,3197642
12-01-2015,42016,1258.5,1264,1240.119995,1254.849976,1090.286621,1596006
13-01-2015,42017,1260,1265.199951,1240.050049,1248.949951,1085.160278,1468432
14-01-2015,42018,1258,1265.900024,1250.25,1260.969971,1095.603882,1787096
15-01-2015,42019,1266.5,1290.880005,1261.619995,1269.550049,1103.058716,5009920
16-01-2015,42020,1271.849976,1272.5,1242.150024,1266.069946,1100.035278,5293830
19-01-2015,42023,1268,1275.5,1251.5,1255.5,1090.851318,1135074
20-01-2015,42024,1260,1265,1241.619995,1250.219971,1086.264038,2058566
21-01-2015,42025,1261,1261,1244.119995,1256.900024,1092.067993,2310480
22-01-2015,42026,1258.25,1260.619995,1247.75,1256.780029,1091.963501,2113214
23-01-2015,42027,1257,1266.030029,1248.050049,1251.800049,1087.636841,3150380
27-01-2015,42031,1256.180054,1257.5,1244.780029,1251.030029,1091.326538,2738736
28-01-2015,42032,1251.5,1272.449951,1251.449951,1269.800049,1107.700439,3121980
29-01-2015,42033,1269,1284.349976,1256.449951,1272.319946,1109.898804,3734392
30-01-2015,42034,1280.349976,1287.5,1235,1241.030029,1082.603271,5817402
02-02-2015,42037,1241,1260.719971,1231.030029,1257.099976,1096.621826,3181802
03-02-2015,42038,1255.819946,1282.5,1253.550049,1279.119995,1115.830688,2345054
04-02-2015,42039,1284,1285.849976,1251.050049,1257.150024,1096.665527,2245418
05-02-2015,42040,1260,1295.849976,1259.5,1276.199951,1113.283325,4530168
06-02-2015,42041,1276.5,1297.400024,1275.430054,1287.880005,1123.472412,2136416
09-02-2015,42044,1280.75,1284.550049,1250,1256.449951,1096.054688,2076432
10-02-2015,42045,1255,1263.119995,1216.5,1220.569946,1064.754883,3799054
11-02-2015,42046,1227.530029,1243.619995,1223.619995,1229.949951,1072.937744,2937522
12-02-2015,42047,1239.900024,1239.900024,1223.5,1231.069946,1073.914307,3107980
13-02-2015,42048,1235,1273.880005,1230.119995,1269.380005,1107.333984,4158326
16-02-2015,42051,1280,1297.5,1277.5,1292.400024,1127.415405,2364392
18-02-2015,42053,1292.530029,1321.5,1282.619995,1317.819946,1149.590332,2660014
19-02-2015,42054,1318,1343.650024,1317.5,1340.530029,1169.401489,2618002
20-02-2015,42055,1349.400024,1349.400024,1321.119995,1337.780029,1167.002441,1801588
23-02-2015,42058,1335.5,1361,1335.5,1348.319946,1176.196777,1614892
24-02-2015,42059,1347,1365,1339.5,1352.380005,1179.738525,2199922
25-02-2015,42060,1355,1361,1333.930054,1336.099976,1165.536865,1767994
26-02-2015,42061,1339.5,1346.380005,1312.680054,1328.219971,1158.66272,1991994
27-02-2015,42062,1329.719971,1337.880005,1308.150024,1331.180054,1161.244873,2877376
28-02-2015,42063,null,null,null,null,null,null
02-03-2015,42065,1339.849976,1354.469971,1326.280029,1334.699951,1164.315552,2176038
03-03-2015,42066,1341,1395,1338.069946,1388,1210.811401,3424308
04-03-2015,42067,1394,1406.050049,1357.819946,1373,1197.726318,3862994
05-03-2015,42068,1375,1385.349976,1340.530029,1348.219971,1176.109497,2173514
09-03-2015,42072,1320,1339.900024,1305,1323.400024,1154.45813,2883174
10-03-2015,42073,1324.449951,1339.119995,1297.619995,1321.349976,1152.670044,3037052
11-03-2015,42074,1321,1329.969971,1298.900024,1303.280029,1136.906738,2240200
12-03-2015,42075,1311.949951,1312.449951,1295.050049,1309.530029,1142.358643,1827636
13-03-2015,42076,1319,1319.969971,1287.5,1291.180054,1126.351318,1586838
16-03-2015,42079,1292.599976,1305,1276,1281.150024,1117.601807,1556296
17-03-2015,42080,1291.25,1303.349976,1278.880005,1291.849976,1126.935303,1267318
18-03-2015,42081,1295.469971,1299.719971,1275.849976,1279.680054,1116.319214,1255170
19-03-2015,42082,1288,1302.930054,1284.050049,1298.119995,1132.405273,2448964
20-03-2015,42083,1298,1309,1289.430054,1305.469971,1138.817139,1963908
23-03-2015,42086,1308,1315.5,1303,1308.569946,1141.521118,1566608
24-03-2015,42087,1315,1318.5,1291.050049,1295.650024,1130.25061,2394878
25-03-2015,42088,1295.699951,1307,1272.599976,1286.880005,1122.599854,2224858
26-03-2015,42089,1276.650024,1293.349976,1250.5,1256.550049,1096.141968,3091642
27-03-2015,42090,1265.5,1285.949951,1252.050049,1257.400024,1096.883423,2751776
30-03-2015,42093,1262.5,1284.949951,1260,1282.069946,1118.404175,1339006
31-03-2015,42094,1284.719971,1284.719971,1260.5,1276.969971,1113.955078,2427028
01-04-2015,42095,1279,1281.800049,1261.119995,1271.319946,1109.026367,2075758
06-04-2015,42100,1279,1281.449951,1250.050049,1273.650024,1111.059082,1568542
07-04-2015,42101,1281.219971,1299.5,1272,1292.5,1127.502563,1886922
08-04-2015,42102,1297,1328.25,1295.430054,1320.699951,1152.102661,1652134
09-04-2015,42103,1329.5,1343.719971,1317.569946,1332.280029,1162.204102,2544450
10-04-2015,42104,1324.25,1335.400024,1314,1326.880005,1157.493652,1815544
13-04-2015,42107,1332,1332.5,1314,1327.75,1158.25293,1308642
15-04-2015,42109,1327.349976,1356.949951,1304.699951,1313.880005,1146.153198,2913934
16-04-2015,42110,1313.469971,1313.5,1285.680054,1291.400024,1126.542969,3217570
17-04-2015,42111,1278.550049,1280,1235,1237.430054,1079.463135,9668742
20-04-2015,42114,1240.030029,1241.949951,1212.430054,1214.400024,1059.372559,2890722
21-04-2015,42115,1214.400024,1226,1200.5,1213.530029,1058.613647,2546032
22-04-2015,42116,1215.75,1236.5,1203.780029,1222.550049,1066.482422,4186812
23-04-2015,42117,1236,1239.900024,1215.849976,1228.619995,1071.777588,4342990
24-04-2015,42118,1227.650024,1257,1223.780029,1246.530029,1087.401367,3625158
27-04-2015,42121,1249.75,1260,1243,1250.099976,1090.515503,2733052
28-04-2015,42122,1255,1255,1227.550049,1247.5,1088.247314,3088298
29-04-2015,42123,1242,1247.5,1225.530029,1243.650024,1084.888916,2019620
30-04-2015,42124,1240,1245,1213.550049,1231.849976,1074.595215,3738054
04-05-2015,42128,1245.5,1252.400024,1228.599976,1240.780029,1082.385254,1890630
05-05-2015,42129,1250.5,1268.219971,1250,1258.930054,1098.218262,3255070
06-05-2015,42130,1257.5,1257.5,1227.900024,1231.530029,1074.315918,3394406
07-05-2015,42131,1232.449951,1276.880005,1226.849976,1272.619995,1110.160278,3205028
08-05-2015,42132,1280,1294,1258.150024,1263.619995,1102.30957,3003664
11-05-2015,42135,1267.5,1281.530029,1262.5,1278,1114.853882,2573082
12-05-2015,42136,1280,1282.5,1256.5,1261.449951,1100.416382,2467386
13-05-2015,42137,1273.5,1273.5,1240.219971,1257.699951,1097.145142,1863774
14-05-2015,42138,1260,1260,1242.5,1249.619995,1090.096436,1309050
15-05-2015,42139,1257.5,1266.199951,1250.5,1255.569946,1095.286987,1461454
18-05-2015,42142,1257.050049,1262.619995,1248.550049,1260.199951,1099.326172,4507752
19-05-2015,42143,1259.699951,1265,1248.380005,1256.349976,1095.967407,1957722
20-05-2015,42144,1260,1284.949951,1258.449951,1278.530029,1115.315918,1897814
21-05-2015,42145,1278.5,1290,1274.069946,1277.75,1114.635498,1579578
22-05-2015,42146,1275,1314.380005,1269.619995,1308.949951,1141.852661,2691632
25-05-2015,42149,1310,1318.449951,1292.849976,1300.5,1134.481201,982978
26-05-2015,42150,1302.5,1311.619995,1294.449951,1304.430054,1137.90979,1961740
27-05-2015,42151,1304,1316.569946,1296,1307.619995,1140.692749,1620690
28-05-2015,42152,1301.949951,1311.5,1291.119995,1304.75,1138.188965,2763608
29-05-2015,42153,1308.5,1324.300049,1298.619995,1305.150024,1138.537842,4423532
01-06-2015,42156,1304.719971,1323.550049,1304.180054,1308.880005,1141.791626,882264
02-06-2015,42157,1308,1315,1295.25,1299.949951,1134.001587,3935820
03-06-2015,42158,1302,1312.800049,1295.25,1305.449951,1138.799683,1804684
04-06-2015,42159,1308.550049,1311.400024,1294.25,1302.819946,1136.505371,4131468
05-06-2015,42160,1296,1304.5,1285,1287.930054,1144.601685,2308534
08-06-2015,42163,1295,1295,1280.819946,1288.719971,1145.303711,1570320
09-06-2015,42164,1292.5,1295,1275.5,1280.819946,1138.282715,2578914
10-06-2015,42165,1283,1305,1281.900024,1300.380005,1155.666016,2763350
11-06-2015,42166,1302.75,1306.5,1278.380005,1285.650024,1142.575073,1847336
12-06-2015,42167,1285.949951,1294.469971,1238.400024,1252.900024,1113.469727,2571456
15-06-2015,42170,1252.650024,1260.219971,1240.5,1252.400024,1113.025513,2525176
16-06-2015,42171,1250,1259.650024,1247.219971,1256,1116.224609,1267396
17-06-2015,42172,1260.5,1264.569946,1250.900024,1256.900024,1117.02478,1975720
18-06-2015,42173,1257.5,1273.150024,1254,1265.030029,1124.249756,2165046
19-06-2015,42174,1267.5,1277.5,1263.550049,1274.780029,1132.914795,1999610
22-06-2015,42177,1273.5,1300,1273.5,1295.75,1151.551147,1102002
23-06-2015,42178,1300,1304,1283.599976,1287.300049,1144.041504,898318
24-06-2015,42179,1290,1293.949951,1279.430054,1285.150024,1142.130859,1170246
25-06-2015,42180,1281,1286.5,1272.069946,1275,1133.110474,1930992
26-06-2015,42181,1275.099976,1298.180054,1275.099976,1296.400024,1152.129028,1290102
29-06-2015,42184,1286,1302,1271.699951,1296.449951,1152.173096,1372756
30-06-2015,42185,1292.5,1294.380005,1270,1275.469971,1133.528198,1549952
01-07-2015,42186,1281.949951,1304,1278.380005,1296.550049,1152.262329,1279708
02-07-2015,42187,1300,1301.469971,1285.530029,1288.880005,1145.445801,1445880
03-07-2015,42188,1286.530029,1305,1285,1301.949951,1157.061035,963470
06-07-2015,42191,1290.150024,1322.5,1290.150024,1316.650024,1170.125488,1182338
07-07-2015,42192,1316.380005,1323.449951,1301.5,1308.119995,1162.544434,1642836
08-07-2015,42193,1298.969971,1310.849976,1290.25,1297.550049,1153.151001,2667850
09-07-2015,42194,1297.5,1299.119995,1253.319946,1261.25,1120.890381,3934122
10-07-2015,42195,1279.5,1279.5,1227.5,1237.180054,1099.49939,8263654
13-07-2015,42198,1237.699951,1259.300049,1237.699951,1254.780029,1115.140869,2280308
14-07-2015,42199,1255.5,1257.5,1245,1249.75,1110.67041,1703274
15-07-2015,42200,1250.5,1274.969971,1250,1272.880005,1131.226318,2003660
16-07-2015,42201,1271.849976,1279.430054,1263.300049,1270.099976,1128.755615,1456608
17-07-2015,42202,1273.400024,1285.050049,1271.650024,1282.199951,1139.508911,1070526
20-07-2015,42205,1282,1291.949951,1275.949951,1289.569946,1150.995972,853786
21-07-2015,42206,1288,1300.180054,1277.550049,1280.699951,1143.079224,1274500
22-07-2015,42207,1280.5,1284.5,1260.530029,1264.030029,1128.200684,1320628
23-07-2015,42208,1258.75,1268.930054,1241.5,1244.300049,1110.590576,1496780
24-07-2015,42209,1248.75,1258.25,1246.050049,1252.569946,1117.972168,1574972
27-07-2015,42212,1244,1252.5,1240.569946,1248.530029,1114.365967,2003738
28-07-2015,42213,1249.75,1259.5,1246.069946,1251.030029,1116.59729,1891188
29-07-2015,42214,1255.5,1257.530029,1241.75,1253.380005,1118.694946,2413318
30-07-2015,42215,1258.030029,1258.400024,1236.400024,1240.319946,1107.038452,2770574
31-07-2015,42216,1244.949951,1259.5,1243.5,1255.380005,1120.480103,1963776
03-08-2015,42219,1251.699951,1262.5,1250.449951,1254.800049,1119.96228,1179324
04-08-2015,42220,1255.199951,1261.5,1243,1254.449951,1119.650024,2342692
05-08-2015,42221,1260,1275,1255.5,1273.569946,1136.715576,988994
06-08-2015,42222,1282.5,1291.5,1275.050049,1286.650024,1148.390015,2211366
07-08-2015,42223,1286.5,1286.5,1273.5,1276.030029,1138.911133,1188506
10-08-2015,42226,1286,1294.5,1278.300049,1286.050049,1147.85437,1431182
11-08-2015,42227,1289,1305,1271.050049,1302.099976,1162.179443,2200306
12-08-2015,42228,1301.550049,1345.699951,1301,1335.849976,1192.302979,3479784
13-08-2015,42229,1335,1342,1278,1317.800049,1176.192627,1406426
14-08-2015,42230,1319,1359.680054,1318.550049,1351.599976,1206.360596,2293964
17-08-2015,42233,1345.050049,1348.400024,1327.5,1342.380005,1198.131348,773644
18-08-2015,42234,1353.449951,1374.949951,1345,1370.449951,1223.185059,1916926
19-08-2015,42235,1375,1376.430054,1360.949951,1366.800049,1219.927246,1690070
20-08-2015,42236,1372.5,1372.5,1336,1343.430054,1199.068604,2349298
21-08-2015,42237,1356,1364.949951,1327.550049,1338.069946,1194.284424,3536080
24-08-2015,42240,1319.5,1322.5,1284.550049,1289.319946,1150.772949,4692344
25-08-2015,42241,1293.949951,1311,1267.75,1283.569946,1145.640991,3925800
26-08-2015,42242,1279.030029,1319.5,1255.969971,1288.380005,1149.934082,3216158
27-08-2015,42243,1307.449951,1307.449951,1272.900024,1287.319946,1148.988037,5264798
28-08-2015,42244,1304.5,1304.5,1278.849976,1285.430054,1147.301147,2744152
31-08-2015,42247,1295,1295,1265.530029,1282.030029,1144.266357,3692044
01-09-2015,42248,1278,1305.599976,1265,1268.699951,1132.368774,2987602
02-09-2015,42249,1279.849976,1310.219971,1274,1295.900024,1156.645874,3765950
03-09-2015,42250,1298.050049,1307.5,1288.119995,1302.800049,1162.804688,2265074
04-09-2015,42251,1305.699951,1307.449951,1269.569946,1273.719971,1136.849487,2426396
07-09-2015,42254,1276.5,1279.969971,1266.349976,1269.880005,1133.421997,1759184
08-09-2015,42255,1272.5,1282.050049,1261.75,1270.150024,1133.662964,1787746
09-09-2015,42256,1281.469971,1287,1272,1274.880005,1137.884521,2045076
10-09-2015,42257,1271,1289.25,1263.5,1272.699951,1135.938965,2665818
11-09-2015,42258,1273.25,1284.199951,1270.300049,1276,1138.884277,1592672
14-09-2015,42261,1282.5,1282.5,1271.5,1275.819946,1138.723633,1589318
15-09-2015,42262,1275.819946,1279.449951,1268,1268.619995,1132.297607,1379900
16-09-2015,42263,1277.5,1282.5,1270.530029,1275.180054,1138.152588,1756816
18-09-2015,42265,1282.5,1293,1269.5,1275.619995,1138.545166,2455294
21-09-2015,42268,1275,1278.550049,1266.599976,1275.530029,1138.464966,1108840
22-09-2015,42269,1278.75,1286.199951,1245,1263.400024,1127.63855,2081246
23-09-2015,42270,1267.150024,1278.880005,1256.300049,1266.319946,1130.244507,1228352
24-09-2015,42271,1267.75,1295,1264.949951,1290.199951,1151.558472,2354254
28-09-2015,42275,1297,1309.5,1289.75,1296.849976,1157.493896,2366812
29-09-2015,42276,1291.680054,1317,1284.930054,1294.119995,1155.057251,3325952
30-09-2015,42277,1321.849976,1321.849976,1285.469971,1294.030029,1154.977051,3368336
01-10-2015,42278,1299.5,1324.969971,1296.099976,1322.300049,1180.209106,2834408
05-10-2015,42282,1326.349976,1385,1326.349976,1355.819946,1210.126953,4807306
06-10-2015,42283,1362.5,1363,1342,1350,1204.932617,3979590
07-10-2015,42284,1346.969971,1358.5,1323.469971,1326.969971,1184.377197,2065530
08-10-2015,42285,1335,1339.180054,1310,1316.900024,1175.389282,2357550
09-10-2015,42286,1325.25,1325.300049,1304,1314.819946,1173.533081,2249724
12-10-2015,42289,1327.5,1330.180054,1293.5,1296.300049,1157.00293,2455912
13-10-2015,42290,1301.400024,1306,1283.800049,1299.280029,1159.66272,6179712
14-10-2015,42291,1274,1274,1240,1241.849976,1108.404053,8337128
15-10-2015,42292,1245,1251.75,1232.5,1233.880005,1101.290405,3215710
16-10-2015,42293,1240.449951,1246,1235,1236,1103.182495,2333828
